outcome	exposure	method	nsnp	b	se	pval	FDR	OR	UCI	LCI
I35.0 and I35.2 UKB	CA8	Wald ratio	1	0.237795099170997	0.110667339447843	0.0316551878396666	0.609044040238475	1.26844925989068	1.5757054621781	1.02110677632173
I35.0 and I35.2 UKB	TYMP	Wald ratio	1	0.244635308113706	0.122776313954776	0.0463130982993544	0.609044040238475	1.2771554600298	1.62462477831254	1.00400171834025
I35.0 and I35.2 UKB	AP1G2	Wald ratio	1	0.190964400012794	0.107608039079683	0.075959083861098	0.732148513889116	1.21041636050733	1.49462622163428	0.98025027567213
I35.0 and I35.2 UKB	C1QTNF5	Wald ratio	1	-0.0140095761131099	0.0895851196441048	0.875731256460341	0.980850561285113	0.986088101326454	1.17536326132313	0.82729295322962
I35.0 and I35.2 UKB	DEFB104A	Wald ratio	1	-0.0665749099237007	0.119443771268501	0.577271597758142	0.961457976486211	0.935592828043864	1.18238653319191	0.740311154867527
I35.0 and I35.2 UKB	PLXNB2	Wald ratio	1	-0.0201193848030151	0.0393251426058659	0.608919560279977	0.964911715009576	0.980081659466203	1.05861123631816	0.907377539806629
I35.0 and I35.2 UKB	SHANK3	Wald ratio	1	0.0334281176959228	0.076629811360166	0.662670857021212	0.967189539621898	1.03399311524734	1.20156220538883	0.889793102332899
I35.0 and I35.2 UKB	NAGK	Wald ratio	1	-0.0406773582885911	0.0657251391785201	0.535981540346887	0.945145350639332	0.960138860824309	1.09214528626305	0.844087909969668
I35.0 and I35.2 UKB	CD300A	Wald ratio	1	-0.102989554722719	0.0585156434081338	0.0784019469422188	0.732148513889116	0.902136396497111	1.01176983209636	0.804382629395577
I35.0 and I35.2 UKB	CTSB	Wald ratio	1	-0.0895184964615458	0.0546221197244777	0.101240553776455	0.769706307053033	0.914371352333335	1.01769560251018	0.821537371199883
I35.0 and I35.2 UKB	SFTPB	Wald ratio	1	0.0291440196494025	0.0297742856013821	0.327663059894982	0.91471337431893	1.02957286252081	1.09144403195667	0.971209011367232
I35.0 and I35.2 UKB	CNTN5	Wald ratio	1	-0.123661448185684	0.052769859761076	0.0191083415728256	0.498853788928001	0.883678961361645	0.979970781013868	0.796848765169607
I35.0 and I35.2 UKB	HSP90B1	Wald ratio	1	-0.0118405678889978	0.0201546637515015	0.5568778466562	0.953591710867033	0.9882292557793	1.02804873455499	0.949952107475577
I35.0 and I35.2 UKB	TIRAP	Wald ratio	1	-0.0291472317034235	0.121903552859303	0.81102745521873	0.980850561285113	0.971273451694073	1.23341128359635	0.764847971242046
I35.0 and I35.2 UKB	TNFSF14	Wald ratio	1	0.0120599700596155	0.059417479289295	0.839158424255281	0.980850561285113	1.01213298472153	1.13714215059716	0.900866420458812
I35.0 and I35.2 UKB	F5	Wald ratio	1	-0.00496098061371992	0.0464936895057464	0.915025208945403	0.98092730155643	0.995051304726431	1.08998796055487	0.908383518781016
I35.0 and I35.2 UKB	FUT10	Wald ratio	1	0.0201880627568902	0.0467271885755188	0.665711591631778	0.967189539621898	1.02039321994551	1.11825938107672	0.931091963930808
I35.0 and I35.2 UKB	CPB2	Wald ratio	1	-0.0603590421552198	0.0256395576497799	0.0185657460051315	0.498853788928001	0.941426461111167	0.98994537993173	0.895285537613618
I35.0 and I35.2 UKB	PEAR1	Wald ratio	1	0.0306739788123704	0.0933931079465423	0.742579436775696	0.980031146911782	1.03114927256977	1.23828142458513	0.858664921568531
I35.0 and I35.2 UKB	CYB5D2	Wald ratio	1	0.271225196271225	0.128741348890012	0.0351396871115055	0.609044040238475	1.31157039789307	1.68802336870189	1.01907173829723
I35.0 and I35.2 UKB	MTRF1L	Wald ratio	1	-0.136633119142304	0.123613063818301	0.269017004034988	0.886718908727708	0.872290194008014	1.11143112416796	0.684603990312181
I35.0 and I35.2 UKB	ADAM23	Wald ratio	1	0.00998591738321138	0.0509005791871796	0.844465564158171	0.980850561285113	1.01003594303488	1.11600021051218	0.914132987263659
I35.0 and I35.2 UKB	C7	Wald ratio	1	0.0266936353928963	0.0531024955543953	0.615188307619814	0.964911715009576	1.02705310183932	1.13971077796588	0.925531366721312
I35.0 and I35.2 UKB	CAT	Wald ratio	1	0.0367121529576841	0.0480510713277814	0.444853173200463	0.933829395300198	1.03739436695666	1.13984495954699	0.944152152956936
I35.0 and I35.2 UKB	EFEMP1	Wald ratio	1	0.0300939706466873	0.107726978120559	0.7799731091701	0.980031146911782	1.0305513709823	1.2728250104113	0.834392881618751
I35.0 and I35.2 UKB	SCUBE1	Wald ratio	1	0.0878878547004809	0.108686563865582	0.418724622847682	0.931301316333637	1.09186566755966	1.35109249384056	0.882375293646015
I35.0 and I35.2 UKB	TREM2	Wald ratio	1	-0.0804982705194496	0.180238870114025	0.655149507292014	0.967189539621898	0.922656499298847	1.31359797073654	0.648063589212975
I35.0 and I35.2 UKB	ADAMTS13	Wald ratio	1	0.0239272776672516	0.0412074816587709	0.561473856388627	0.959339436743482	1.02421583181773	1.11037072019075	0.944745796220087
I35.0 and I35.2 UKB	RSPO4	Wald ratio	1	-0.0213176394318323	0.119084170834239	0.857927330806677	0.980850561285113	0.978907975407739	1.23625584926704	0.775131478556824
I35.0 and I35.2 UKB	CD177	Wald ratio	1	0.0334992191157544	0.0419244290116092	0.424268278480311	0.933440501624767	1.03406663623962	1.12262657950028	0.952492866024869
I35.0 and I35.2 UKB	HPGDS	Wald ratio	1	0.054749287407161	0.0479955847207749	0.253988507839037	0.8848747613536	1.05627575984116	1.16046482198048	0.961441018887504
I35.0 and I35.2 UKB	IDUA	Wald ratio	1	0.0304734291462249	0.0351298966512468	0.385695491610951	0.915698298832984	1.03094249666252	1.10442852206022	0.962346055172592
I35.0 and I35.2 UKB	ADAM22	Wald ratio	1	0.0991918155890374	0.115489848375978	0.390407228162283	0.915698298832984	1.10427809699884	1.38479472880496	0.880585468839645
I35.0 and I35.2 UKB	SEMA4C	Wald ratio	1	0.198491583175916	0.0974829627137759	0.0417335975620938	0.609044040238475	1.21956176253424	1.47632839326743	1.00745260974344
I35.0 and I35.2 UKB	OLFM2	Wald ratio	1	-0.00382192078233669	0.0319045514643198	0.904647652380402	0.980850561285113	0.996185373461264	1.06046872108286	0.935798744997232
I35.0 and I35.2 UKB	SPON2	Wald ratio	1	0.0718705779518057	0.102738957145338	0.484211171355749	0.936967434631777	1.07451626896797	1.3142142177168	0.878536540475658
I35.0 and I35.2 UKB	NPTX1	Wald ratio	1	0.0177032547150488	0.0695696442392773	0.799133950873412	0.980850561285113	1.01786088615138	1.16656059535177	0.888115703277687
I35.0 and I35.2 UKB	IL6R	Wald ratio	1	-0.0479848870381047	0.0256057398032903	0.0609318750041755	0.67802272248655	0.953148191860959	1.00220478995906	0.906492849315689
I35.0 and I35.2 UKB	CXCL16	Wald ratio	1	0.284288416369414	0.10474018745322	0.0066431065955532	0.305274164536752	1.32881612781319	1.63162945932028	1.08220177776885
I35.0 and I35.2 UKB	PKDCC	Wald ratio	1	0.257775182278656	0.103930060126416	0.0131280903405206	0.423380913481788	1.29404786102782	1.58641713623144	1.05556087890517
I35.0 and I35.2 UKB	BPIFA2	Wald ratio	1	-0.0783527588283117	0.14851397120278	0.597792009083992	0.964911715009576	0.924638194720163	1.23705632352357	0.691121151784058
I35.0 and I35.2 UKB	FLT4	Wald ratio	1	0.00882458939145892	0.0911553702347909	0.922878693756562	0.982977971126859	1.00886364086698	1.20621711973847	0.843799867542959
I35.0 and I35.2 UKB	GFRAL	Wald ratio	1	-0.0836345018840007	0.114438244339411	0.464885133285122	0.933829395300198	0.919767367907394	1.15103836034023	0.734964220321242
I35.0 and I35.2 UKB	IL5RA	Wald ratio	1	-0.102739302666249	0.0592407328958112	0.0828705565568896	0.737262192816466	0.902362186236545	1.01346234603225	0.803441310214877
I35.0 and I35.2 UKB	CPQ	Wald ratio	1	0.0237523340001507	0.0641031773127441	0.710985492997059	0.979575966467969	1.0240366674165	1.16113103648114	0.903128986536674
I35.0 and I35.2 UKB	RNASE6	Wald ratio	1	-0.0423928637683746	0.0241243180481748	0.0788723397512035	0.732148513889116	0.95849314936433	1.00490277908823	0.914226865022623
I35.0 and I35.2 UKB	TMEM132A	Wald ratio	1	-0.0330700930660734	0.039028161624809	0.396806057059394	0.923145491392858	0.967470744221567	1.04438177107168	0.896223648143692
I35.0 and I35.2 UKB	CCL14	Wald ratio	1	-0.0213866696968914	0.0420159291531698	0.610742852485428	0.964911715009576	0.97884040346301	1.0628612366226	0.901461547789833
I35.0 and I35.2 UKB	CFHR1	Wald ratio	1	-0.00249556823109208	0.0222496245519436	0.910694750415832	0.980850561285113	0.997507543110579	1.04197056658275	0.954941848142386
I35.0 and I35.2 UKB	FCRL4	Wald ratio	1	-0.0260292346423294	0.0251245631138748	0.300198665448694	0.91471337431893	0.974306605687256	1.02348647243018	0.927489896013819
I35.0 and I35.2 UKB	HRG	Wald ratio	1	0.0379005348152769	0.0253226859605788	0.134470609085538	0.806823654513229	1.03862792042262	1.09147828186577	0.988336621080004
I35.0 and I35.2 UKB	TPST2	Wald ratio	1	0.059271296389102	0.0851476272044436	0.486365963161949	0.936967434631777	1.0610630642736	1.25377706300715	0.897970508142293
I35.0 and I35.2 UKB	HBZ	Wald ratio	1	0.029821769240143	0.0242169659075743	0.218157900631443	0.85896874622625	1.03027089162477	1.08035211717418	0.982511250966687
I35.0 and I35.2 UKB	BTNL8	Wald ratio	1	0.023426988745052	0.0760668227328822	0.758098264287265	0.980031146911782	1.02370355613674	1.1882931637151	0.881911133419813
I35.0 and I35.2 UKB	KDELC2	Wald ratio	1	0.0648842419594627	0.0488776467907616	0.18434898166791	0.853276546400775	1.06703549929624	1.17431433157399	0.969557065042622
I35.0 and I35.2 UKB	GPC5	Inverse variance weighted	2	0.00341254405156646	0.028345028272748	0.904171806562505	0.980850561285113	1.00341837340911	1.06074214450267	0.949192447300236
I35.0 and I35.2 UKB	CHIT1	Wald ratio	1	-0.00562073534814155	0.023157292818149	0.808222405417488	0.980850561285113	0.994395031430657	1.04056887476814	0.950270090246844
I35.0 and I35.2 UKB	SPARCL1	Inverse variance weighted	2	-0.0190452972384592	0.0351086449476329	0.587496522190153	0.962548379608569	0.981134918533859	1.05102685861044	0.915890702963698
I35.0 and I35.2 UKB	GFRA2	Wald ratio	1	-0.104282895070885	0.0693703929410402	0.132767707067456	0.802829728673526	0.900970381285767	1.03219032663962	0.786432121096244
I35.0 and I35.2 UKB	TREML1	Wald ratio	1	-0.0630132795638572	0.14346867771034	0.660507351604854	0.967189539621898	0.938931005012106	1.24381756141174	0.708778730517704
I35.0 and I35.2 UKB	SEMA5A	Wald ratio	1	-0.0461961006790088	0.0241066891815169	0.0553245346335298	0.677810237206765	0.954854696175544	1.00105356472657	0.910787916785978
I35.0 and I35.2 UKB	ASAH2;ASAH2B	Wald ratio	1	0.00477084235420271	0.0389249785756263	0.902451523462641	0.980850561285113	1.00478224094233	1.08444008202998	0.930975688230963
I35.0 and I35.2 UKB	KLK14	Wald ratio	1	0.0557330791997513	0.0385926555389949	0.148700460937505	0.82801551629949	1.05731542658835	1.14039498909318	0.980288340437779
I35.0 and I35.2 UKB	PZP	Wald ratio	1	-0.0114748583672245	0.0450879194276761	0.79910959751814	0.980850561285113	0.988590726720487	1.07993133856357	0.904975705453348
I35.0 and I35.2 UKB	FAM3D	Wald ratio	1	-0.094278259713157	0.0716210816821388	0.188057304155085	0.853276546400775	0.910029502458085	1.04717813968761	0.790843185087078
I35.0 and I35.2 UKB	CA3	Wald ratio	1	-0.116152181910655	0.110114637347436	0.291503251740269	0.914143979907995	0.890339719387484	1.10480904191616	0.71750391773055
I35.0 and I35.2 UKB	LCT	Wald ratio	1	0.0357205453849476	0.0296590093380159	0.228444982723048	0.85896874622625	1.03636618870539	1.09839739483536	0.977838150510837
I35.0 and I35.2 UKB	TIMP3	Wald ratio	1	-0.0803093535303284	0.0245794451328371	0.00108564004349454	0.162296683556203	0.922830821252358	0.968377158471645	0.879426695686811
I35.0 and I35.2 UKB	LILRB2	Wald ratio	1	-0.00299749980617071	0.022214071177911	0.892661696555635	0.980850561285113	0.997006988210977	1.04137512953623	0.954529166626255
I35.0 and I35.2 UKB	VWC2	Wald ratio	1	0.0827946229714636	0.0851956824932582	0.331141536276668	0.91471337431893	1.08631868073367	1.28374060092735	0.919257578406773
I35.0 and I35.2 UKB	B3GAT3	Wald ratio	1	0.0333056657162726	0.0509241480957841	0.513095702251322	0.940545181114017	1.03386650849521	1.14238364481133	0.935657615760602
I35.0 and I35.2 UKB	C1QL1	Wald ratio	1	0.00820151265779539	0.0733336751000035	0.910951628708283	0.980850561285113	1.0082352371971	1.16408516897359	0.873250790079394
I35.0 and I35.2 UKB	OAS1	Wald ratio	1	0.00399196592111069	0.0790474103811849	0.959723226638519	0.985180076151477	1.00399994443018	1.17224989599878	0.859898466919429
I35.0 and I35.2 UKB	TMEM132C	Wald ratio	1	-0.00626839582461513	0.09618564113236	0.948038832352884	0.982977971126859	0.993751209582285	1.19992068742218	0.823005617702798
I35.0 and I35.2 UKB	PI3	Wald ratio	1	-0.105305759486732	0.0683368568312884	0.123321547355417	0.776525462042677	0.900049281903217	1.02904838785681	0.787221203020062
I35.0 and I35.2 UKB	NPPB	Wald ratio	1	-0.113213637331047	0.0783473505509296	0.148451734394691	0.82801551629949	0.892959870173418	1.04117217493746	0.765845792784487
I35.0 and I35.2 UKB	PSMB1	Wald ratio	1	-0.0867360372579678	0.0505237257594667	0.0860269185829795	0.748144213294675	0.916919096171031	1.01236630337526	0.830470775370579
I35.0 and I35.2 UKB	CD200R1	Wald ratio	1	0.188956297536331	0.118024452124304	0.109378514871053	0.776525462042677	1.20798815927067	1.5223941946434	0.95851350331768
I35.0 and I35.2 UKB	DNER	Wald ratio	1	0.147036605455049	0.140493796083965	0.295297900676303	0.91471337431893	1.15839636587986	1.52562543268948	0.879561989287309
I35.0 and I35.2 UKB	QSOX2	Wald ratio	1	-0.0686368816260851	0.0572743136750391	0.230765788526629	0.85896874622625	0.933665649683925	1.04458614468142	0.834523365869045
I35.0 and I35.2 UKB	OLFM1	Wald ratio	1	-0.104055517381082	0.135310694495315	0.441886320246307	0.933829395300198	0.901175265141771	1.17486523080391	0.69124256741145
I35.0 and I35.2 UKB	VWA2	Wald ratio	1	0.0698728927674347	0.0781239663658899	0.371116009860023	0.915338819823354	1.07237186637088	1.24981540804398	0.920121013377121
I35.0 and I35.2 UKB	TMEM132D	Wald ratio	1	-0.0752871599311036	0.0960110620947036	0.432951576698827	0.933440501624767	0.927477113820523	1.1195138423872	0.768381563578137
I35.0 and I35.2 UKB	ART4	Wald ratio	1	0.0750918441276744	0.0284471400638551	0.00829800607896856	0.338034563427456	1.0779831527605	1.13979479139269	1.01952359004518
I35.0 and I35.2 UKB	GLO1	Wald ratio	1	0.0678811537939842	0.12543436748995	0.58839130816858	0.962548379608569	1.07023810718166	1.36852362677578	0.836967359315775
I35.0 and I35.2 UKB	ZG16B	Wald ratio	1	0.205112471507893	0.141838321322497	0.148149007370442	0.82801551629949	1.2276631343225	1.62111726502513	0.929702498326781
I35.0 and I35.2 UKB	LAMC2	Wald ratio	1	-0.0627876314302775	0.0370642252587794	0.0902610081347743	0.759211749375896	0.939142896946557	1.0099070026977	0.873337226624999
I35.0 and I35.2 UKB	APOH	Wald ratio	1	0.00330674404654082	0.0814673475684673	0.967622909005877	0.988131628264842	1.00331221735592	1.17701638042604	0.855243327311451
I35.0 and I35.2 UKB	ECH1	Wald ratio	1	0.00380403231841212	0.0623572975701236	0.95135618006385	0.982977971126859	1.00381127683256	1.13430977200596	0.888326191278657
I35.0 and I35.2 UKB	CAPG	Wald ratio	1	-0.0413130579010953	0.0663077387492815	0.533251454452315	0.945145350639332	0.959528694884206	1.0926982652887	0.842588796517339
I35.0 and I35.2 UKB	SERPINA1	Wald ratio	1	0.0439665355656093	0.0571600311643647	0.441784563440366	0.933829395300198	1.0449473857301	1.16882643293695	0.934197762965101
I35.0 and I35.2 UKB	ENPP5	Wald ratio	1	0.0232061897040849	0.027019544212788	0.390414003378404	0.915698298832984	1.02347754832538	1.0791400741732	0.970686120361796
I35.0 and I35.2 UKB	LRRC4C	Wald ratio	1	0.0541043503296489	0.149469487482746	0.717370049624866	0.979575966467969	1.05559474806804	1.41490804878916	0.787528400239427
I35.0 and I35.2 UKB	IL15RA	Wald ratio	1	-0.033905546904621	0.0426847590085473	0.42700658491005	0.933440501624767	0.96666280461974	1.05101522789936	0.889080341588334
I35.0 and I35.2 UKB	HSD17B14	Wald ratio	1	-0.0120139492043577	0.147216044489772	0.934958751415161	0.982977971126859	0.988057930143817	1.31854584660368	0.740405406330568
I35.0 and I35.2 UKB	CLEC1B	Wald ratio	1	0.0810373546240237	0.0466987398038298	0.0826837717043905	0.737262192816466	1.08441140359046	1.18835130040533	0.989562675478146
I35.0 and I35.2 UKB	RBP4	Wald ratio	1	0.264891762307603	0.146911120739207	0.0713764439620609	0.699308450970065	1.30328990305218	1.73817820994879	0.977209679465381
I35.0 and I35.2 UKB	COLEC11	Wald ratio	1	0.0292640077386174	0.0262890649075245	0.265638538449051	0.886718908727708	1.02969640641304	1.08414382592348	0.97798342251941
I35.0 and I35.2 UKB	FCN2	Wald ratio	1	-0.0422717336359266	0.0472091582435438	0.370565905329872	0.915338819823354	0.958609258798497	1.05154258699177	0.873889200895859
I35.0 and I35.2 UKB	CBR3	Wald ratio	1	0.0874620005785161	0.0278356444150977	0.00167748510135611	0.162296683556203	1.09140079105631	1.15259954312291	1.03345146527731
I35.0 and I35.2 UKB	CD59	Wald ratio	1	0.0204264927367164	0.0645527762579167	0.75167547028028	0.980031146911782	1.02063654128676	1.15829597056633	0.899337454226376
I35.0 and I35.2 UKB	PSAPL1	Wald ratio	1	0.0525540865929401	0.0480950090029856	0.274519419033989	0.886718908727708	1.05395956561896	1.15814583043355	0.95914584914049
I35.0 and I35.2 UKB	CA1	Wald ratio	1	-0.00066858786195947	0.140802236436698	0.996211324894944	0.998792183249594	0.999331635593103	1.31693069179192	0.758326709310973
I35.0 and I35.2 UKB	CD300E	Wald ratio	1	-0.01812757059674	0.076318399275667	0.812249091753359	0.980850561285113	0.982035745480939	1.14048828625981	0.845597641835495
I35.0 and I35.2 UKB	FGF2	Wald ratio	1	-0.00846639489746121	0.0374789419494036	0.821281233419645	0.980850561285113	0.991569344092564	1.0671508407181	0.921340945093144
I35.0 and I35.2 UKB	CRISP2	Wald ratio	1	0.0560358147951179	0.0359474361257363	0.119037458484974	0.776525462042677	1.05763556205927	1.13484126848886	0.985682326852574
I35.0 and I35.2 UKB	CCL4	Wald ratio	1	-0.0448980099016419	0.0645709179809573	0.486849357006185	0.936967434631777	0.956094989082605	1.08508789110789	0.842436484306852
I35.0 and I35.2 UKB	ERAP2	Wald ratio	1	-0.00419711739364487	0.0195027701592207	0.829606543757687	0.980850561285113	0.995811678193889	1.03461389842468	0.95846469870279
I35.0 and I35.2 UKB	XCL1	Wald ratio	1	-0.125260750403917	0.060600619459444	0.0387352890812885	0.609044040238475	0.882266821159007	0.993537436507447	0.783457890076379
I35.0 and I35.2 UKB	F13B	Wald ratio	1	0.0417026989447508	0.0508681057794462	0.412318632957095	0.925027889590701	1.04258447120679	1.15189013208604	0.943651090779844
I35.0 and I35.2 UKB	VSIR	Wald ratio	1	0.100442667494855	0.10714954198261	0.348549544909462	0.915338819823354	1.10566024961493	1.36404666372855	0.896219037138334
I35.0 and I35.2 UKB	FLRT3	Wald ratio	1	-0.00333963318107037	0.0533409344796961	0.950077704057627	0.982977971126859	0.996665937191096	1.10650743337044	0.897728257758983
I35.0 and I35.2 UKB	GP6	Wald ratio	1	-0.0314906328439863	0.0412763510024725	0.445509964300677	0.933829395300198	0.969000033185716	1.05065209590523	0.893693609876556
I35.0 and I35.2 UKB	CHI3L1	Wald ratio	1	-0.00120191439812775	0.0200482392261115	0.952194565109163	0.982977971126859	0.998798807611689	1.03882745966825	0.960312560860793
I35.0 and I35.2 UKB	SPOCK3	Wald ratio	1	-0.0234765024821028	0.0774123621099173	0.761687498686479	0.980031146911782	0.976796926702452	1.13683914007548	0.839285174463653
I35.0 and I35.2 UKB	PLAU	Wald ratio	1	-0.0355768181020197	0.0932360141445202	0.702774355019452	0.978015564389976	0.965048598180873	1.15854599884398	0.803868640330341
I35.0 and I35.2 UKB	PPA1	Wald ratio	1	-0.03436273030585	0.0528080997756251	0.515234052703286	0.940545181114017	0.966220963439805	1.0715874479577	0.871214898951854
I35.0 and I35.2 UKB	C3	Wald ratio	1	-0.00690562314633224	0.0929654154231685	0.940786289030194	0.982977971126859	0.993118165878343	1.19161149807328	0.82768896825206
I35.0 and I35.2 UKB	PIP	Wald ratio	1	-0.0761294437733172	0.127259236036045	0.549690927467913	0.94968923629501	0.926696243736821	1.18922122350349	0.722124623395115
I35.0 and I35.2 UKB	GZMM	Wald ratio	1	0.104374544404656	0.095164506961577	0.272737499449528	0.886718908727708	1.11001612739642	1.33762677193204	0.921135722560689
I35.0 and I35.2 UKB	RNPEP	Wald ratio	1	-0.0673771777712327	0.0617925555603669	0.275547134638422	0.886718908727708	0.934842533008577	1.05520623488512	0.828208299600352
I35.0 and I35.2 UKB	BST1	Wald ratio	1	0.0218778721111098	0.02018501161945	0.27842368258567	0.886830988976578	1.0221189476183	1.06336721885775	0.982470706782331
I35.0 and I35.2 UKB	KIAA2013	Wald ratio	1	-0.0449006823157082	0.115628828369898	0.697781185827462	0.978015564389976	0.956092434004321	1.19929252602617	0.762209988408083
I35.0 and I35.2 UKB	MMP7	Wald ratio	1	-0.0216798201050843	0.0634037366634605	0.732401430542739	0.980031146911782	0.978553498054453	1.10803868697205	0.864199923534583
I35.0 and I35.2 UKB	ST3GAL6	Wald ratio	1	-0.0221521137029828	0.0249816248610342	0.375220887714336	0.915338819823354	0.97809144262362	1.02717454329087	0.931353757141016
I35.0 and I35.2 UKB	ARHGAP1	Wald ratio	1	-0.0260072086328478	0.125813700189961	0.836234741467733	0.980850561285113	0.974328066010133	1.24680919496999	0.761395716397403
I35.0 and I35.2 UKB	AOC1	Wald ratio	1	0.0796695979390976	0.0267800773375867	0.00293028927906496	0.223511755712945	1.08292920651754	1.14128925578772	1.02755340977891
I35.0 and I35.2 UKB	LRPAP1	Wald ratio	1	-0.122101714404583	0.0834945912779821	0.143634174429987	0.82801551629949	0.885058340741995	1.04242286807988	0.751449618483376
I35.0 and I35.2 UKB	IL27RA	Wald ratio	1	-0.0306826171306054	0.0282822528845179	0.277978462351804	0.886830988976578	0.969783316848934	1.02505943730424	0.917487949881078
I35.0 and I35.2 UKB	MAN1A2	Wald ratio	1	0.0145374764140891	0.102859100737053	0.887606181154531	0.980850561285113	1.01464365944482	1.24127777635965	0.829388695470593
I35.0 and I35.2 UKB	RNASE2	Wald ratio	1	0.0894680728017734	0.0866848172431293	0.302021637643418	0.91471337431893	1.09359241741308	1.29611368578801	0.922715644882857
I35.0 and I35.2 UKB	PDGFD	Wald ratio	1	-0.0223924734354299	0.082611771527452	0.78634743049783	0.980850561285113	0.97785637707744	1.14972938668551	0.831676658233119
I35.0 and I35.2 UKB	QPCTL	Wald ratio	1	0.067121434139158	0.0755996039739617	0.374619125134565	0.915338819823354	1.06942533503487	1.24022976639057	0.922144088302971
I35.0 and I35.2 UKB	SMPD1	Wald ratio	1	-0.0381109790405323	0.07684915719909	0.619951359780482	0.965477993051959	0.962606105861046	1.11908721796777	0.828005628304524
I35.0 and I35.2 UKB	DLK1	Wald ratio	1	-0.0126614871595323	0.0406713117119088	0.755563076095239	0.980031146911782	0.987418332236447	1.06935352516749	0.911761115374728
I35.0 and I35.2 UKB	C1QC	Wald ratio	1	-0.00229396312887777	0.0496917057967057	0.963179612335515	0.987418569467138	0.997708665993786	1.09977078435623	0.905118226778312
I35.0 and I35.2 UKB	PCYOX1	Wald ratio	1	0.0299707338155777	0.0361868285297874	0.407544687978323	0.925027889590701	1.03042437692238	1.10616261013774	0.95987189118936
