outcome	exposure	method	nsnp	b	se	pval	FDR	OR	UCI	LCI
I35.0 and I35.2 UKB	VNN2	Wald ratio	1	0.0451923882325987	0.0312430434134972	0.148043059079146	0.827465689700105	1.04622912271961	1.11229867603811	0.984084042179639
I35.0 and I35.2 UKB	ASGR1	Wald ratio	1	0.140526239284879	0.134029630006275	0.294421453667787	0.897883560528309	1.15087927741788	1.4966425720406	0.884996281633218
I35.0 and I35.2 UKB	CASP3	Wald ratio	1	-0.280625563119518	0.185374674847925	0.130069209259343	0.801088507358867	0.755311098870038	1.08622545318351	0.525208513945478
I35.0 and I35.2 UKB	FAM3B	Wald ratio	1	-0.00531681404578109	0.0417706327108338	0.8987140918944	0.9822509460964	0.994697295193542	1.07956008134666	0.916505460104756
I35.0 and I35.2 UKB	CHAC2	Wald ratio	1	0.0298266952840087	0.153470195093233	0.845903047362516	0.9822509460964	1.03027596679688	1.39184231726194	0.762635648158325
I35.0 and I35.2 UKB	ROBO2	Wald ratio	1	0.240205934073654	0.196058012762521	0.220508219073045	0.855327224845981	1.27151097079551	1.86727404815607	0.865829068020239
I35.0 and I35.2 UKB	CCN1	Wald ratio	1	0.119710607471705	0.199307912486215	0.548085462493563	0.961754489232397	1.12717060962312	1.66588100553507	0.762667668925177
I35.0 and I35.2 UKB	IL17RB	Wald ratio	1	-0.0489379731659922	0.0262728044396931	0.0625065201857443	0.685201337237901	0.952240192311097	1.00255999474069	0.904446006831949
I35.0 and I35.2 UKB	LILRB2	Wald ratio	1	-0.000349397838192658	0.0222157965545665	0.98745182745898	0.995486063943673	0.999650663194124	1.04413998258584	0.957056970416609
I35.0 and I35.2 UKB	KLK13	Wald ratio	1	-0.0133257205953018	0.0473146508174666	0.778219203595225	0.9822509460964	0.986762673744337	1.08264919405699	0.899368493173995
I35.0 and I35.2 UKB	VWA1	Wald ratio	1	-0.0832593832212433	0.0592299936828868	0.159814324867453	0.827465689700105	0.920112454532661	1.03337630185337	0.819262961099183
I35.0 and I35.2 UKB	CALCOCO1	Wald ratio	1	0.0671358355275046	0.205611859852515	0.744032979592508	0.9822509460964	1.06944073635532	1.60021033637254	0.714720723007476
I35.0 and I35.2 UKB	FKBP4	Wald ratio	1	-0.0843693858340275	0.386191039861642	0.827066502254012	0.9822509460964	0.919091693932348	1.95925647600584	0.431148015688842
I35.0 and I35.2 UKB	XRCC4	Wald ratio	1	-0.0968239486129382	0.321449561919041	0.763254065791117	0.9822509460964	0.907715796692251	1.70440690301254	0.483422101910243
I35.0 and I35.2 UKB	HSPB1	Wald ratio	1	0.0317864356867496	0.0436663169494342	0.466650639369905	0.946186479507484	1.03229701995792	1.12453814873655	0.947622042534771
I35.0 and I35.2 UKB	ENPP7	Wald ratio	1	0.0178995493017978	0.022510957563458	0.426527250107963	0.935543260850013	1.01806070634457	1.06398471596973	0.974118881828266
I35.0 and I35.2 UKB	WASF3	Wald ratio	1	0.0564751200811847	0.153173260790496	0.712350673109708	0.9822509460964	1.05810028902345	1.42859966783886	0.783687863602239
I35.0 and I35.2 UKB	CCL3	Wald ratio	1	0.0244904098190293	0.0586792858491355	0.676414820355421	0.9822509460964	1.02479276311202	1.14970088677059	0.913455159869172
I35.0 and I35.2 UKB	NSFL1C	Wald ratio	1	0.271423524747473	0.25941814687116	0.295432655399637	0.897883560528309	1.31183054544805	2.18121725018695	0.788962850822421
I35.0 and I35.2 UKB	RABGAP1L	Wald ratio	1	0.165259519500886	0.275011309382054	0.547893941277782	0.961754489232397	1.17969923394463	2.02239344929382	0.688140224670667
I35.0 and I35.2 UKB	EBAG9	Wald ratio	1	0.0956082504832574	0.306573821135652	0.75514657918069	0.9822509460964	1.10032792661705	2.00670272529871	0.603338766041271
I35.0 and I35.2 UKB	CCN3	Wald ratio	1	-0.188031373184231	0.0861008435041761	0.0289732327615192	0.585763184091583	0.828588711358603	0.980910830663044	0.699920146795435
I35.0 and I35.2 UKB	IL17RA	Wald ratio	1	-0.00642635479123736	0.0240878355423969	0.789632096101261	0.9822509460964	0.993594250065048	1.04162896771512	0.947774653318135
I35.0 and I35.2 UKB	SERPINA12	Wald ratio	1	-0.0671189767317208	0.0321030233836664	0.036551652075758	0.58801014176025	0.935083941486998	0.995811744409304	0.878059515300783
I35.0 and I35.2 UKB	CCN4	Wald ratio	1	0.0172924045151579	0.0488751436366755	0.723482966364556	0.9822509460964	1.01744278369747	1.11973011334691	0.924499400131188
I35.0 and I35.2 UKB	CCDC80	Wald ratio	1	0.208965681847788	0.333930862128098	0.531462342046804	0.954169841898702	1.23240270402094	2.371375512047	0.640479087838378
I35.0 and I35.2 UKB	STX8	Wald ratio	1	0.062612936790568	0.234759596315576	0.789691781932494	0.9822509460964	1.06461468629455	1.68664566937918	0.671987276788977
I35.0 and I35.2 UKB	TACC3	Wald ratio	1	0.0114397916829309	0.0992686075597696	0.90825427686402	0.985377031012477	1.01150547633375	1.22876089908644	0.832662668069802
I35.0 and I35.2 UKB	ENPP5	Wald ratio	1	0.0228252002534857	0.0276451937890722	0.409003771469295	0.928441460984209	1.02308768844751	1.08005263934224	0.969127225956616
I35.0 and I35.2 UKB	NID1	Wald ratio	1	0.242645813969822	0.138760004952378	0.0803476347433186	0.714781009774399	1.27461709259208	1.67299498380443	0.971101974874658
I35.0 and I35.2 UKB	GZMA	Wald ratio	1	0.664630191042816	0.357823421029307	0.0632507031848924	0.685201337237901	1.94377156427146	3.91950000632458	0.963961701230681
I35.0 and I35.2 UKB	VMO1	Wald ratio	1	0.0431943083901714	0.027458976066786	0.115707527068288	0.785459855281078	1.04414076045101	1.10187569121861	0.989430964240147
I35.0 and I35.2 UKB	TEK	Wald ratio	1	0.123244443282809	0.0503028187211918	0.0142836202901213	0.414844452063042	1.13116089183717	1.2483690857066	1.02495726453979
I35.0 and I35.2 UKB	DKK3	Wald ratio	1	0.0149658150307707	0.0604404300444689	0.804434122446441	0.9822509460964	1.01507836359997	1.14274019489077	0.90167834198506
I35.0 and I35.2 UKB	FOLR2	Wald ratio	1	0.0526536597480668	0.194059416363064	0.786139143850924	0.9822509460964	1.05406451692336	1.54189181812133	0.720577146061139
I35.0 and I35.2 UKB	CD55	Wald ratio	1	-0.0229755061964309	0.0506433327842721	0.650064295627355	0.9822509460964	0.977286420941745	1.07927058214918	0.884939110130506
I35.0 and I35.2 UKB	ENO2	Wald ratio	1	0.183881402403802	0.15651016748654	0.240040844399315	0.861922723132675	1.20187327536217	1.6333634101842	0.88437108424443
I35.0 and I35.2 UKB	LYPD8	Wald ratio	1	-0.0251138181016938	0.0417444755709953	0.547434980544132	0.961754489232397	0.975198910422698	1.05834392766382	0.898585885014593
I35.0 and I35.2 UKB	SCARF1	Wald ratio	1	0.0918452301366621	0.055137557164789	0.09576378137421	0.74366409238999	1.09619515097746	1.22129875059211	0.98390652446334
I35.0 and I35.2 UKB	TGM2	Wald ratio	1	-0.0501329543453484	0.125357829484399	0.689216315377094	0.9822509460964	0.951102962822305	1.21600195520809	0.743910683708206
I35.0 and I35.2 UKB	SEMA4D	Wald ratio	1	0.0439477933564721	0.253375403143136	0.86229825465241	0.9822509460964	1.04492780129119	1.71697424794321	0.635929229118736
I35.0 and I35.2 UKB	MSRA	Wald ratio	1	-0.619184612590757	0.363377885307165	0.0883868990581246	0.714781009774399	0.538383249592538	1.09750129136766	0.264105860942191
I35.0 and I35.2 UKB	PRCP	Wald ratio	1	-0.0218500315367952	0.153851646414198	0.887064101753427	0.9822509460964	0.978386951237031	1.32273186870447	0.723684859342239
I35.0 and I35.2 UKB	PLIN1	Wald ratio	1	-0.410878495415137	0.250351442443556	0.100754489936708	0.74366409238999	0.663067492446778	1.08308162202271	0.405932933031007
I35.0 and I35.2 UKB	MANSC1	Wald ratio	1	0.619818960219404	0.403792090659804	0.124784983214047	0.797917280331485	1.85859153238322	4.10108452864369	0.842304629451039
I35.0 and I35.2 UKB	ERBB4	Wald ratio	1	0.158619441849233	0.107032260991621	0.138346184226574	0.827465689700105	1.17189188880052	1.44542395557309	0.950123037425336
I35.0 and I35.2 UKB	SMOC2	Wald ratio	1	-0.0521670216815106	0.0579307446554892	0.367850679905923	0.925805587782519	0.94917032157986	1.0632999555204	0.847290827664036
I35.0 and I35.2 UKB	CPE	Wald ratio	1	0.024692052588139	0.0871318890636	0.776880122755949	0.9822509460964	1.02499942599787	1.21588299190617	0.864083000000586
I35.0 and I35.2 UKB	CSF3	Wald ratio	1	-0.0862857222327346	0.267929478321715	0.747417548166993	0.9822509460964	0.917332091599005	1.55093202284008	0.542575789193161
I35.0 and I35.2 UKB	TNFRSF1A	Wald ratio	1	-0.169849909791348	0.254112707451074	0.503875844121597	0.946287964679687	0.843791451927863	1.38848190664109	0.512778748459826
I35.0 and I35.2 UKB	B4GALT1	Wald ratio	1	-0.144967473490383	0.101909743020198	0.154878691945107	0.827465689700105	0.865050429724268	1.05630357767538	0.708425363485899
I35.0 and I35.2 UKB	SEZ6L2	Wald ratio	1	0.10031230589132	0.137058710459255	0.464233900792176	0.946186479507484	1.1055161233663	1.446211499697	0.845081026723203
I35.0 and I35.2 UKB	CCL14	Wald ratio	1	-0.0229619170935426	0.0451106364617151	0.610742852485428	0.975255634190281	0.977299701477706	1.06764461788276	0.894599842035916
I35.0 and I35.2 UKB	IL17D	Wald ratio	1	0.0853137012590065	0.0586343460309973	0.145665825283101	0.827465689700105	1.08905865218802	1.22169228871732	0.9708244529814
I35.0 and I35.2 UKB	CLEC4A	Wald ratio	1	0.0998262211523668	0.0432200610127018	0.020903684105584	0.491308349491564	1.10497887943368	1.20266212926043	1.01522970939921
I35.0 and I35.2 UKB	IMPA1	Wald ratio	1	0.208185548318477	0.104497797341775	0.0463438324609581	0.629103917707607	1.23144164027769	1.51134688656463	1.00337554990884
I35.0 and I35.2 UKB	LIFR	Wald ratio	1	-0.0510791438683923	0.136637602631867	0.708531294487655	0.9822509460964	0.950203464778467	1.24200940666887	0.726956349629099
I35.0 and I35.2 UKB	GDF15	Wald ratio	1	-0.084489369591001	0.0740523681843115	0.253894551529089	0.875376334136942	0.918981424473312	1.0625304413095	0.794826035747429
I35.0 and I35.2 UKB	EPHA2	Wald ratio	1	-0.103000402194683	0.159451936023524	0.518301891050205	0.947775389503631	0.902126610650917	1.2330926859101	0.659992903164334
I35.0 and I35.2 UKB	GLT8D2	Wald ratio	1	0.115469187769088	0.116613316133572	0.322081895287921	0.904656271151124	1.12239993036964	1.41062276952324	0.893067679688424
I35.0 and I35.2 UKB	RASSF2	Wald ratio	1	-0.00421063145931845	0.222292785742839	0.984887512510651	0.995486063943673	0.995798220820404	1.53953931966192	0.644097934963323
I35.0 and I35.2 UKB	PIK3AP1	Wald ratio	1	-0.0925957489386009	0.114103692238763	0.417075560868643	0.928441460984209	0.911561925698938	1.14002191721567	0.728885236183365
I35.0 and I35.2 UKB	TNFSF14	Wald ratio	1	0.0163194571799685	0.0804032683505873	0.839158424255281	0.9822509460964	1.01645334686538	1.18994830279116	0.868254027448413
I35.0 and I35.2 UKB	LCN2	Wald ratio	1	0.37255389741985	0.310441664920633	0.23010944279303	0.855327224845981	1.45143670572854	2.66717420203257	0.789850362653739
I35.0 and I35.2 UKB	NECTIN2	Wald ratio	1	0.101557810652942	0.124064002640199	0.413019184050911	0.928441460984209	1.1068939068018	1.41159921375138	0.867961747909241
I35.0 and I35.2 UKB	TNFRSF1B	Wald ratio	1	-0.0621984833283753	0.134468158440576	0.643685693383904	0.9822509460964	0.939696354219851	1.22306390404337	0.721981276051759
I35.0 and I35.2 UKB	HMOX2	Wald ratio	1	-0.133246484352025	0.195023091650861	0.494458740903911	0.946186479507484	0.875249330254875	1.28274046207565	0.597206849522791
I35.0 and I35.2 UKB	PLXDC1	Wald ratio	1	-0.182941857598958	0.0905940734565744	0.0434500343250494	0.613332442214852	0.832816576284807	0.994636959105088	0.697323222695033
I35.0 and I35.2 UKB	IL6R	Wald ratio	1	-0.0354742881011124	0.0189298224272723	0.0609318750041755	0.685201337237901	0.965147549687182	1.00162949003476	0.929994376098935
I35.0 and I35.2 UKB	ODAM	Wald ratio	1	-0.0586218743438174	0.0803444277059531	0.465615089103146	0.946186479507484	0.943063298174912	1.10390423889327	0.80565718748955
I35.0 and I35.2 UKB	PCDH1	Wald ratio	1	-0.328272336731097	0.25039508372543	0.189851851223345	0.855327224845981	0.720166865106575	1.17645070354801	0.440851717826582
I35.0 and I35.2 UKB	RTN4R	Wald ratio	1	-0.0367622737677488	0.0786443691638452	0.64017828980089	0.9822509460964	0.96390525367846	1.12454745195065	0.826210878391379
I35.0 and I35.2 UKB	CXCL9	Wald ratio	1	-0.0619377601200968	0.164019302367139	0.705709321280501	0.9822509460964	0.939941386809584	1.29633373002954	0.681529601653884
I35.0 and I35.2 UKB	ADGRG1	Wald ratio	1	0.0692588358021643	0.290858289969735	0.811788930233406	0.9822509460964	1.07171357109306	1.89523166958803	0.60603144032239
I35.0 and I35.2 UKB	DCXR	Wald ratio	1	0.597543980904486	0.221475371083285	0.00697541957335613	0.408086325948953	1.81764913286362	2.80565131035904	1.17756912913639
I35.0 and I35.2 UKB	CDH2	Wald ratio	1	0.0268908849441208	0.217191602537079	0.901464282499682	0.9822509460964	1.02725570758403	1.57237375898763	0.671121788144942
I35.0 and I35.2 UKB	CD8A	Wald ratio	1	0.0161266893850155	0.0786991745979578	0.837638058833226	0.9822509460964	1.01625742627922	1.18575188038929	0.87099094974963
I35.0 and I35.2 UKB	CDON	Wald ratio	1	0.158865027345315	0.195475408003027	0.416383734744955	0.928441460984209	1.17217972379399	1.71943685448404	0.799101927640171
I35.0 and I35.2 UKB	MATN2	Wald ratio	1	-0.0241923454441751	0.0547550195553981	0.65861308491526	0.9822509460964	0.976097943707975	1.08668034372837	0.876768592723428
I35.0 and I35.2 UKB	CEP43	Wald ratio	1	0.116071322941911	0.308131463947219	0.706400903449152	0.9822509460964	1.123075970359	2.05445168476246	0.61393492217542
I35.0 and I35.2 UKB	CRIM1	Wald ratio	1	0.0584999887499053	0.170288176659094	0.731195838294085	0.9822509460964	1.06024497376674	1.48032967300626	0.759370986676752
I35.0 and I35.2 UKB	PBLD	Wald ratio	1	0.0495998701639639	0.0418255257234898	0.235671432695362	0.859507578065437	1.05085053558967	1.14062675974995	0.968140400626044
I35.0 and I35.2 UKB	LY75	Wald ratio	1	-0.00980340543862085	0.0220696323507925	0.656895543753529	0.9822509460964	0.990244491295658	1.03401892018381	0.94832322059164
I35.0 and I35.2 UKB	HAVCR1	Wald ratio	1	0.0135802801836002	0.0430373903096858	0.752347063211488	0.9822509460964	1.01367291103119	1.10288951242004	0.931673353483753
I35.0 and I35.2 UKB	CHIT1	Wald ratio	1	-0.00568833023944067	0.0234357821249516	0.808222405417488	0.9822509460964	0.994327817678278	1.04106663976232	0.94968734108565
I35.0 and I35.2 UKB	PCSK9	Wald ratio	1	0.255961960368325	0.0682437130927187	0.00017633884573573	0.0409987816335572	1.2917035910763	1.47656676267971	1.12998491458075
I35.0 and I35.2 UKB	PILRA	Wald ratio	1	-0.015772442989038	0.0220378191263969	0.474177287888128	0.946186479507484	0.984351290608711	1.02780111713977	0.942738285807168
I35.0 and I35.2 UKB	NT5E	Wald ratio	1	-0.0311252621683535	0.0368245535202727	0.3979817563961	0.928441460984209	0.969354142069091	1.04190509833693	0.901855125045795
I35.0 and I35.2 UKB	TIMP4	Wald ratio	1	-0.0442977090407472	0.0608921784563843	0.466933299784765	0.946186479507484	0.956669106031857	1.07793908205153	0.8490422081125
I35.0 and I35.2 UKB	STX16	Wald ratio	1	0.68872964797396	0.360919864759601	0.0563573671676047	0.680679889167174	1.99118442071843	4.03954710474338	0.981499978712015
I35.0 and I35.2 UKB	ZBTB16	Wald ratio	1	0.0622081836612477	0.0637028663426311	0.328798595284447	0.904656271151124	1.06418386736229	1.20570661997633	0.939272692702295
I35.0 and I35.2 UKB	NTproBNP	Wald ratio	1	-0.0865378662797459	0.0800459092083599	0.279651334119008	0.887630514439173	0.917100820930962	1.07288589479237	0.783936036287446
I35.0 and I35.2 UKB	PDCD5	Wald ratio	1	-0.00624455647774979	0.058205817090696	0.914563628403652	0.985377031012477	0.993774900244452	1.11386822551001	0.886629611778076
I35.0 and I35.2 UKB	ROR1	Wald ratio	1	-0.0231835694839041	0.0702960272546614	0.741551735624147	0.9822509460964	0.977083104668261	1.12142101436695	0.851322902992949
I35.0 and I35.2 UKB	MITD1	Wald ratio	1	0.263959047869401	0.292883377348466	0.367459215891329	0.925805587782519	1.30207487246881	2.31176307066402	0.73337920958643
I35.0 and I35.2 UKB	MMP10	Wald ratio	1	-0.152484397418711	0.0696225248825236	0.0285127096948734	0.585763184091583	0.858572289795834	0.984103456586694	0.749053742136025
I35.0 and I35.2 UKB	EFNA1	Wald ratio	1	-0.0048343614383985	0.0650226416528651	0.94073277352378	0.98981073281147	0.995177305278912	1.13044348033046	0.87609675863908
I35.0 and I35.2 UKB	PDGFA	Wald ratio	1	-0.552186574677384	0.410402216879242	0.178471376730848	0.855327224845981	0.575689644760187	1.28685566048081	0.257541367895356
I35.0 and I35.2 UKB	MAVS	Wald ratio	1	-0.0306141407890519	0.226390788155458	0.892432422318762	0.9822509460964	0.969849726336285	1.51151400979305	0.622295582826487
I35.0 and I35.2 UKB	IL6ST	Wald ratio	1	-0.00177885413972033	0.121895608737738	0.988356677544447	0.995486063943673	0.998222727083577	1.26761418471555	0.786081936350193
I35.0 and I35.2 UKB	MZB1	Wald ratio	1	-0.282090576788435	0.188677134701951	0.134889185805563	0.819914658818126	0.754205367939139	1.09167870433208	0.521055998226361
I35.0 and I35.2 UKB	ANKRD54	Wald ratio	1	-0.807437778596117	0.310694850086136	0.00935467504995965	0.414844452063042	0.445999352571686	0.81997955461806	0.242585832017503
I35.0 and I35.2 UKB	LILRA5	Wald ratio	1	0.069585288290871	0.0606971112244462	0.25161523783861	0.875376334136942	1.07206349176866	1.20749942009367	0.951818370475114
I35.0 and I35.2 UKB	AKT3	Wald ratio	1	0.00925221899739623	0.39626832984701	0.98137238971687	0.995486063943673	1.00929515308529	2.19446470252249	0.464202821248623
I35.0 and I35.2 UKB	IL1RAP	Wald ratio	1	0.0087735196050069	0.0204946535904649	0.668586898929734	0.9822509460964	1.00881211973188	1.05016053256704	0.969091735365661
I35.0 and I35.2 UKB	HS6ST1	Wald ratio	1	-0.150952031769135	0.0993587299992056	0.128696335537336	0.797917280331485	0.859888945021373	1.0447640589646	0.707728210427486
I35.0 and I35.2 UKB	EFEMP1	Wald ratio	1	0.0340335659588269	0.109789752717922	0.756569665570958	0.9822509460964	1.03461933413526	1.28302616788895	0.834306574064457
I35.0 and I35.2 UKB	ICAM3	Wald ratio	1	0.0737084849550522	0.0698012153385456	0.290978677245896	0.897029531395852	1.07649294586154	1.2343183409096	0.938847802938491
I35.0 and I35.2 UKB	ANGPTL4	Wald ratio	1	-0.120709190799561	0.0741500776935622	0.10354529255591	0.756043074398739	0.8862916638898	1.02493065995718	0.766405908389325
I35.0 and I35.2 UKB	CNTNAP2	Wald ratio	1	-0.0600524310101992	0.0408136606929524	0.141188200686397	0.827465689700105	0.941715157212821	1.02014252094089	0.869317197470055
I35.0 and I35.2 UKB	F7	Wald ratio	1	-0.0175798035118462	0.0414690790497397	0.671620085975598	0.9822509460964	0.98257381969472	1.06577218356396	0.905870246979972
I35.0 and I35.2 UKB	SPP1	Wald ratio	1	0.223558339180932	0.228114914990345	0.327073735882623	0.904656271151124	1.25051859237888	1.95553452924999	0.799677390756698
I35.0 and I35.2 UKB	PDGFRA	Wald ratio	1	-0.313838069170125	0.0783648380262001	6.20613771082917e-05	0.0226608279203753	0.730637331290098	0.851936754565495	0.626608615033848
I35.0 and I35.2 UKB	VAT1	Wald ratio	1	-0.153429869070523	0.152474942735939	0.31428915027592	0.904656271151124	0.857760917659918	1.15652638700798	0.636175534021522
I35.0 and I35.2 UKB	BSG	Wald ratio	1	0.149646637690399	0.147263270591449	0.309541585538788	0.904656271151124	1.16142376682453	1.55004296212904	0.870237276708836
I35.0 and I35.2 UKB	BANK1	Wald ratio	1	0.0638526355183285	0.179679739598941	0.722313060662011	0.9822509460964	1.06593530618297	1.51592365299722	0.749521966176128
I35.0 and I35.2 UKB	PGLYRP1	Wald ratio	1	0.00451736472610369	0.0742724357204389	0.951501326994532	0.993422964173093	1.0045275833995	1.16194036804857	0.868440148529431
I35.0 and I35.2 UKB	TBC1D17	Wald ratio	1	-0.00370404059219875	0.0499206202219642	0.94085235247886	0.98981073281147	0.996302810904138	1.09871396711273	0.903437401113552
I35.0 and I35.2 UKB	EGLN1	Wald ratio	1	-0.0444080843884408	0.159435636393391	0.780603244827923	0.9822509460964	0.956563519173851	1.30745926676076	0.699841126585315
I35.0 and I35.2 UKB	IL10RA	Wald ratio	1	0.0655736710357157	0.145444555688455	0.652097696191352	0.9822509460964	1.06777139824076	1.41998314267218	0.802922038042986
I35.0 and I35.2 UKB	PAG1	Wald ratio	1	0.192194257919757	0.28416844618738	0.498825313519908	0.946287964679687	1.21190591642232	2.11523181659498	0.694352240135886
I35.0 and I35.2 UKB	TREML2	Wald ratio	1	-0.0226518181687537	0.0786474694849658	0.773333628840902	0.9822509460964	0.977602808058414	1.1405347393373	0.837946637977024
I35.0 and I35.2 UKB	FCN2	Wald ratio	1	-0.0328792444229166	0.0333495443176518	0.324183236424081	0.904656271151124	0.967655402320709	1.03301928866823	0.906427389993467
I35.0 and I35.2 UKB	SERPINB6	Wald ratio	1	0.0784494026112236	0.127524844555168	0.538442747697607	0.959294550495737	1.08160862720553	1.38874171747477	0.842400863835703
I35.0 and I35.2 UKB	OGN	Wald ratio	1	0.0720253515768551	0.035680505345869	0.0435268184797637	0.613332442214852	1.07468258861671	1.15252955758544	1.00209374993863
I35.0 and I35.2 UKB	DAPP1	Wald ratio	1	0.0208573790403434	0.205421125279082	0.919125987330296	0.986975330669497	1.02107641435421	1.52727146112827	0.682653392331601
I35.0 and I35.2 UKB	QPCT	Wald ratio	1	0.0947946644052696	0.0743557271604118	0.202351552604174	0.855327224845981	1.0994330792018	1.27192549442817	0.950333255318988
I35.0 and I35.2 UKB	MME	Wald ratio	1	-0.25608647874016	0.360573225807222	0.477567441214533	0.946186479507484	0.774075024864737	1.56931158740788	0.38181846672595
I35.0 and I35.2 UKB	CCL11	Wald ratio	1	-0.00708573943070942	0.210282688770889	0.973119364112332	0.994914303745216	0.992939305232699	1.49940495173681	0.65754649051543
I35.0 and I35.2 UKB	LPO	Wald ratio	1	0.0224885807521524	0.0800196351256049	0.778681038080483	0.9822509460964	1.02274335513791	1.19641198538548	0.874284095492173
I35.0 and I35.2 UKB	NBN	Wald ratio	1	0.227789029519422	0.274667921335455	0.406920413471186	0.928441460984209	1.25582035645889	2.15144165650099	0.733036270321841
I35.0 and I35.2 UKB	S100A16	Wald ratio	1	0.344994013705518	0.201994845675919	0.0876484527182887	0.714781009774399	1.41198146710549	2.09783091064982	0.950358607706767
I35.0 and I35.2 UKB	ARHGAP25	Wald ratio	1	0.0751472029110151	0.227146371833219	0.740771672747703	0.9822509460964	1.07804283024812	1.6826233471953	0.690693104779851
I35.0 and I35.2 UKB	LGALS9	Wald ratio	1	-0.0403723459729367	0.0467176377552386	0.38749021902106	0.928441460984209	0.960431759668205	1.05252729952325	0.876394527151159
I35.0 and I35.2 UKB	WIF1	Wald ratio	1	0.166259825030302	0.10808825674232	0.124003184360238	0.797917280331485	1.18087988401834	1.45952758033462	0.955430592246469
I35.0 and I35.2 UKB	PRKAB1	Wald ratio	1	-0.0143223038715907	0.109004533873601	0.895465360873517	0.9822509460964	0.985779772418879	1.220580521079	0.796147196295718
